
/TSP/p654.tsp	5	34654.000000	34667.000000	34665.000000	34665.000000	34687.000000	34654.000000	34667.600000	404.800	654.611
/TSP/d657.tsp	5	49483.000000	49388.000000	49255.000000	49463.000000	49285.000000	49255.000000	49374.800000	465.291	657.346
/TSP/pr1002.tsp	5	261280.000000	262866.000000	262795.000000	263594.000000	261267.000000	261267.000000	262360.400000	920.439	1002.949
/TSP/u1060.tsp	5	227962.000000	226522.000000	227283.000000	226963.000000	227237.000000	226522.000000	227193.400000	874.912	1061.311
/TSP/vm1084.tsp	5	243458.000000	240685.000000	241507.000000	241378.000000	242446.000000	240685.000000	241894.800000	770.230	1090.295
/TSP/fl1400.tsp	5	20230.000000	20340.000000	20255.000000	20309.000000	20222.000000	20222.000000	20271.200000	988.523	1409.387
/TSP/pr2392.tsp	5	400981.000000	402320.000000	401279.000000	398419.000000	399494.000000	398419.000000	400498.600000	1693.529	2414.652
/TSP/eil51.tsp	5	426.000000	426.000000	426.000000	426.000000	426.000000	426.000000	426.000000	10.523	10.543
/TSP/berlin52.tsp	5	7542.000000	7542.000000	7542.000000	7542.000000	7542.000000	7542.000000	7542.000000	0.047	0.137
/TSP/st70.tsp	5	675.000000	675.000000	675.000000	675.000000	675.000000	675.000000	675.000000	0.584	0.600
/TSP/eil76.tsp	5	538.000000	538.000000	538.000000	538.000000	538.000000	538.000000	538.000000	3.371	3.420
/TSP/pr76.tsp	5	108159.000000	108159.000000	108159.000000	108159.000000	108159.000000	108159.000000	108159.000000	0.220	0.235
/TSP/rat99.tsp	5	1211.000000	1211.000000	1211.000000	1211.000000	1211.000000	1211.000000	1211.000000	1.377	1.392
/TSP/kroA100.tsp	5	21282.000000	21282.000000	21282.000000	21282.000000	21282.000000	21282.000000	21282.000000	0.392	0.412
/TSP/kroB100.tsp	5	22193.000000	22141.000000	22199.000000	22199.000000	22141.000000	22141.000000	22174.600000	33.384	85.438
/TSP/kroC100.tsp	5	20749.000000	20749.000000	20749.000000	20749.000000	20749.000000	20749.000000	20749.000000	0.545	0.613
/TSP/kroD100.tsp	5	21294.000000	21294.000000	21294.000000	21294.000000	21294.000000	21294.000000	21294.000000	0.464	0.475
/TSP/kroE100.tsp	5	22068.000000	22068.000000	22068.000000	22068.000000	22079.000000	22068.000000	22070.200000	13.018	30.176
/TSP/rd100.tsp	5	7910.000000	7910.000000	7910.000000	7910.000000	7910.000000	7910.000000	7910.000000	0.642	0.655
/TSP/eil101.tsp	5	630.000000	630.000000	629.000000	629.000000	629.000000	629.000000	629.400000	3.749	42.423
/TSP/lin105.tsp	5	14379.000000	14379.000000	14379.000000	14379.000000	14379.000000	14379.000000	14379.000000	0.317	0.331
/TSP/pr107.tsp	5	44303.000000	44303.000000	44303.000000	44303.000000	44303.000000	44303.000000	44303.000000	0.418	0.436
/TSP/pr124.tsp	5	59030.000000	59030.000000	59030.000000	59030.000000	59030.000000	59030.000000	59030.000000	0.432	0.470
/TSP/bier127.tsp	5	118282.000000	118423.000000	118282.000000	118282.000000	118454.000000	118282.000000	118344.600000	30.770	80.673
/TSP/ch130.tsp	5	6110.000000	6110.000000	6110.000000	6110.000000	6110.000000	6110.000000	6110.000000	3.471	3.489
/TSP/pr136.tsp	5	96772.000000	96772.000000	96772.000000	96772.000000	96772.000000	96772.000000	96772.000000	4.574	4.592
/TSP/pr144.tsp	5	58537.000000	58537.000000	58537.000000	58537.000000	58537.000000	58537.000000	58537.000000	0.712	0.724
/TSP/ch150.tsp	5	6554.000000	6549.000000	6549.000000	6549.000000	6549.000000	6549.000000	6550.000000	15.016	150.068
/TSP/kroA150.tsp	5	26525.000000	26525.000000	26525.000000	26524.000000	26525.000000	26524.000000	26524.800000	3.359	120.714
/TSP/kroB150.tsp	5	26132.000000	26130.000000	26130.000000	26132.000000	26132.000000	26130.000000	26131.200000	33.205	118.114
/TSP/pr152.tsp	5	73682.000000	73682.000000	73682.000000	73682.000000	73682.000000	73682.000000	73682.000000	0.618	0.637
/TSP/u159.tsp	5	42080.000000	42080.000000	42080.000000	42080.000000	42080.000000	42080.000000	42080.000000	0.779	0.815
/TSP/rat195.tsp	5	2326.000000	2328.000000	2328.000000	2328.000000	2323.000000	2323.000000	2326.600000	112.478	183.476
/TSP/d198.tsp	5	15780.000000	15797.000000	15793.000000	15795.000000	15792.000000	15780.000000	15791.400000	38.903	173.682
/TSP/kroA200.tsp	5	29435.000000	29368.000000	29435.000000	29435.000000	29368.000000	29368.000000	29408.200000	48.974	152.036
/TSP/kroB200.tsp	5	29437.000000	29437.000000	29437.000000	29437.000000	29437.000000	29437.000000	29437.000000	45.696	45.952
/TSP/ts225.tsp	5	126643.000000	126643.000000	126643.000000	126643.000000	126643.000000	126643.000000	126643.000000	3.606	3.698
/TSP/tsp225.tsp	5	3958.000000	3958.000000	3958.000000	3958.000000	3957.000000	3957.000000	3957.800000	64.428	225.105
/TSP/pr226.tsp	5	80369.000000	80369.000000	80369.000000	80369.000000	80369.000000	80369.000000	80369.000000	9.458	9.676
/TSP/gil262.tsp	5	2384.000000	2384.000000	2384.000000	2380.000000	2379.000000	2379.000000	2382.200000	40.666	262.299
/TSP/pr264.tsp	5	49135.000000	49135.000000	49135.000000	49135.000000	49135.000000	49135.000000	49135.000000	57.578	57.702
/TSP/a280.tsp	5	2579.000000	2579.000000	2579.000000	2579.000000	2581.000000	2579.000000	2579.400000	89.627	137.506
/TSP/pr299.tsp	5	48191.000000	48191.000000	48191.000000	48191.000000	48191.000000	48191.000000	48191.000000	80.455	80.460
/TSP/lin318.tsp	5	42414.000000	42402.000000	42381.000000	42426.000000	42347.000000	42347.000000	42394.000000	147.013	318.179
/TSP/rd400.tsp	5	15333.000000	15359.000000	15419.000000	15326.000000	15320.000000	15320.000000	15351.400000	290.203	400.483
/TSP/rd400.tsp	5	15366.000000	15391.000000	15320.000000	15390.000000	15339.000000	15320.000000	15361.200000	322.875	400.478
/TSP/fl417.tsp	5	11861.000000	11861.000000	11861.000000	11861.000000	11861.000000	11861.000000	11861.000000	105.341	105.760
/TSP/pr439.tsp	5	107714.000000	107551.000000	107626.000000	107632.000000	107624.000000	107551.000000	107629.400000	353.420	439.821
/TSP/d493.tsp	5	35253.000000	35267.000000	35233.000000	35343.000000	35252.000000	35233.000000	35269.600000	368.430	493.842
/TSP/u574.tsp	5	37263.000000	37177.000000	37105.000000	37200.000000	37277.000000	37105.000000	37204.400000	494.141	574.919
/TSP/rat575.tsp	5	6922.000000	6839.000000	6837.000000	6866.000000	6864.000000	6837.000000	6865.600000	497.033	575.531
/TSP/p654.tsp	5	34660.000000	34646.000000	34663.000000	34663.000000	34663.000000	34646.000000	34659.000000	611.583	654.613
/TSP/d657.tsp	5	49518.000000	49322.000000	49337.000000	49196.000000	49343.000000	49196.000000	49343.200000	528.446	657.978
/TSP/pr1002.tsp	5	263166.000000	262884.000000	263087.000000	262009.000000	262759.000000	262009.000000	262781.000000	889.416	1005.761
/TSP/u1060.tsp	5	226536.000000	228231.000000	227369.000000	226487.000000	226739.000000	226487.000000	227072.400000	857.678	1062.815
/TSP/vm1084.tsp	5	243546.000000	241712.000000	242390.000000	242474.000000	240431.000000	240431.000000	242110.600000	990.340	1087.092
